id,source_number,destination_number,duration,call_status,call_outcome,assigned_user_id,created_at,deleted_at
9565f44b-ee8c-47a0-a439-bb6551cdf0e2,02220277208,9193189809,562,Busy,Follow-up,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-03-30 01:32:55,
72fe368b-8fce-4002-8152-5c4886f6ba51,08394465052,00702580966,787,Busy,Follow-up,560f2adc-162e-473b-8cd1-0546376e74e9,2026-02-25 15:18:00,
85910d35-c03b-420b-8402-54f1a6df063a,2760173276,+913820219520,221,Missed,Follow-up,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-05-02 16:42:45,
3c6b98a4-96e9-4c2c-ac26-8d0e20998ad9,07693321254,3116307270,470,Connected,Interested,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-03-20 10:13:52,
711447bc-3fed-4bd5-b25a-d94e0487bf09,3133607324,9927866758,188,Busy,Follow-up,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-02-07 13:44:36,
f76244ea-666b-441d-841e-8d378a87b8cc,04732091104,+918086855274,31,Missed,Follow-up,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-04-13 06:02:16,
1a657a50-fa48-49e9-b156-37b577ecd5ab,3897602471,+918492109937,104,Connected,Not Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-01-29 17:21:25,
3bee7fb1-7118-428d-a8d7-c71423e2951f,4002542827,4112115903,875,Missed,Not Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-03-01 18:21:27,
49ad5c68-ff2c-4cca-8014-cc45a67086f1,05412766657,+916274237193,645,Busy,Not Interested,e75d85fc-9d80-421a-aa90-2624363de215,2026-05-10 12:56:34,
407a962c-77ab-48da-9287-a8bcea29e9c3,+916255036411,06265501070,183,Busy,Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-03-29 21:49:38,
03936dc4-5942-4d8e-9d62-195ebf53a420,+917355541239,03815919185,446,Missed,Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-02-05 09:43:20,
cd31e8f3-b6ae-4306-a264-b73c41c5f492,+911621474112,+914578318198,108,Missed,Follow-up,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-03-03 04:13:23,
cd9928d6-4f08-4268-b228-f3276f1a4785,+910320607514,06640577099,854,Busy,Follow-up,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-04-15 09:14:37,
dabd52d5-cad5-490d-921a-5f7f25b8cb69,03561822808,03098357273,54,Busy,Not Interested,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-04-19 22:12:42,
4fb50d65-c388-4861-a77e-bbb60b7efb95,8227445844,1642541957,285,Busy,Follow-up,566164f0-b746-41f4-b85a-4806de2c294b,2026-03-10 17:23:29,
e42e4e9b-dcda-480b-b75c-855535a0dfc8,4312167996,08507267578,288,Connected,Follow-up,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-05-16 12:45:57,
052bc9cc-2a9e-4868-8776-8ae2438409b8,0808356360,+913417986064,128,Connected,Not Interested,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-02-15 09:55:41,
67ad8736-6262-40c4-9a15-9514a219e570,9936754335,6674567461,1170,Missed,Interested,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-01-31 00:01:11,
8bd7a3ef-e7ed-4052-aee6-4f57b7a1eb54,06732231140,2409877957,85,Missed,Not Interested,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-04-22 23:51:35,
434c8709-fb89-413f-b819-f8e8b00f2139,8561182934,08090482603,92,Connected,Interested,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-03-25 23:39:04,
05f9a1e3-b3e2-42b0-bf0d-cac1c71a75a0,5168735791,0082370376,817,Connected,Interested,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-03-14 16:33:25,
4aabb4d5-75c9-4bc0-ae0d-63c6981ceefe,4913795615,04806920956,161,Busy,Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-01-29 14:01:12,
d9fb996a-0296-4b2e-b569-6c9de291c2c9,+919791035642,6434795282,668,Connected,Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-02-11 17:35:37,
d1e18892-7389-4bf8-842a-143b2e4b3dfd,+919967600936,08773362324,94,Busy,Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-02-17 00:26:12,
27a33a2b-4dc3-440d-a27c-bdd45ac28c04,0225956575,5689399838,688,Busy,Follow-up,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-04-18 07:48:08,
add88b9c-dff6-4470-9f72-58a386d39f03,7750697189,2323806526,256,Busy,Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-02-10 22:32:00,
f312af98-4222-431c-8353-adcb787eb9e3,6864482677,+918021829725,184,Connected,Follow-up,560f2adc-162e-473b-8cd1-0546376e74e9,2026-03-14 19:06:23,
42412707-c13f-4c08-9e84-47f63a391289,02800857917,02225156124,225,Busy,Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-05-09 06:05:37,
16297c3d-ee9e-44c4-81ae-4f4321e125a5,+914837661014,09753590587,82,Connected,Interested,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-02-07 07:12:19,
f2102700-9265-4959-b929-e31d4a36dc1d,0333831315,9114175074,601,Missed,Interested,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-01-23 10:50:59,
41883ee8-8a81-49b9-acf5-d760a2ace987,02211393919,02067190480,108,Missed,Follow-up,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-03-02 11:29:04,
92425abb-64ef-4cd1-8864-5f3a70996bc3,+918913904984,2486027175,1187,Busy,Interested,13815ae1-d9c7-4b60-877c-5b354527caac,2026-02-06 02:42:20,
82123895-eef7-4e03-a8eb-a610c20e5626,08134418515,06961012163,626,Busy,Follow-up,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-05-11 12:00:58,
a634d9f3-b913-4240-a4bc-3beeebba32e4,8389614432,1780991955,787,Connected,Follow-up,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-01-05 08:02:16,
ce81e33a-8a15-4839-8835-dda94963b311,1008411327,01908303684,1041,Missed,Not Interested,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-04-17 21:52:04,
4e928eb9-77c7-4595-b23a-6f821e31f21a,+911291143627,6102924407,582,Missed,Follow-up,404d7654-52ae-4333-91d7-753b4d63789e,2026-03-19 07:40:13,
07305d3b-6d44-4f63-aa1e-b4d070c4a99e,+913320973156,+917619150684,738,Connected,Interested,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-04-04 13:49:50,
f490e8cd-6f4b-493a-8e93-91096f274280,2031082343,+911456908058,825,Missed,Not Interested,560f2adc-162e-473b-8cd1-0546376e74e9,2026-04-06 21:43:36,
0edd223c-d31b-48a6-ab36-7d71d4eafc17,1882718778,+919994584838,38,Busy,Follow-up,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-04-14 02:32:39,
12c13c05-dcf3-4130-94f4-bf5d261ae072,6025486652,7581529557,1199,Busy,Interested,404d7654-52ae-4333-91d7-753b4d63789e,2026-03-11 03:51:25,
1c7531b6-c129-4b5f-aa65-e203b3d6f9ca,+914462388339,+918741695018,575,Busy,Not Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-03-21 19:43:48,
ce3627d6-6ba0-492c-8067-774d16faf211,00504675194,05342172411,78,Busy,Interested,e75d85fc-9d80-421a-aa90-2624363de215,2026-04-14 12:46:36,
41447767-b950-4a95-a13c-240e85bcb09d,8128648288,03364719057,93,Connected,Follow-up,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-04-10 21:25:24,
44ae74c0-8804-4dcd-b4a9-d67ee7382be3,03248053781,03496324024,484,Connected,Not Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-05-03 19:22:56,
52aa655f-23cd-4948-93bd-e443b1652070,+918462281132,06243250582,982,Busy,Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-04-20 18:06:23,
6c46f869-3427-46d6-b7ec-121add557915,8827737081,4680302169,144,Busy,Not Interested,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-04-27 20:39:48,
a32638f2-0585-4d5d-8694-65181985a87c,+912211819812,+915222121440,530,Busy,Interested,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-02-01 03:23:01,
641a0748-d4ff-4657-8ac4-6ed8969aa7c8,04058185313,06029656135,1174,Connected,Interested,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-03-18 09:17:57,
cc17674b-3bf7-4674-a2e7-b883e19f5b43,+913669069375,2386940515,829,Busy,Interested,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-05-14 10:33:18,
13e13f90-0d03-43b7-87ae-4de8d6851364,6652176807,1849645211,832,Missed,Follow-up,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-05-05 05:02:35,
871f9e38-35a3-4be1-acbd-d46b715fecfd,+916337198409,+910575475506,680,Busy,Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-01-25 02:57:01,
52554c27-4051-43c4-b917-0fd551877f90,5930438087,7896249451,438,Connected,Follow-up,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-03-28 02:19:13,
5f0d70e0-cf81-433a-9d85-648726122bb3,9366145604,7937267546,691,Connected,Not Interested,e75d85fc-9d80-421a-aa90-2624363de215,2026-02-24 18:02:02,
a0501b25-4e5a-4b0a-bfc3-e9b2c1ff3e1c,00279102315,7490280129,1161,Missed,Follow-up,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-03-05 13:16:35,
7583745d-15c4-4524-9261-d98568d745de,01205506011,5513128289,700,Missed,Interested,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-04-06 03:12:52,
82d9dd62-c86e-4726-8cf5-da495483b6b8,06120715575,06989889629,1157,Busy,Follow-up,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-04-04 14:33:45,
755ebd1c-ea9e-4112-888a-964a1af66d2f,0661109721,+919028586691,1121,Missed,Follow-up,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-04-19 01:15:58,
e9e48902-f5a1-444e-978a-a1d43ad8c8dd,04824217132,+917485276556,864,Busy,Follow-up,e75d85fc-9d80-421a-aa90-2624363de215,2026-04-26 20:47:11,
e3797ea1-d8a6-47af-ad59-f93c260e3f15,1648825909,3178894059,971,Missed,Interested,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-03-12 07:11:25,
c6fb16f8-1652-4313-aafe-fe36dc28213f,+911286224147,4768561600,633,Connected,Follow-up,13815ae1-d9c7-4b60-877c-5b354527caac,2026-02-20 04:56:24,
84ce6b3c-c11d-4db6-9fa1-2a6d0c5147d1,02001317991,04905436814,168,Connected,Follow-up,560f2adc-162e-473b-8cd1-0546376e74e9,2026-01-25 14:02:40,
c249517e-f09a-4f98-99b1-aec52982e521,05763357923,4862177458,115,Connected,Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-01-31 19:06:31,
a6de9ada-87a2-4b21-bac8-3ae600ff5fd7,3180148054,00681775723,362,Missed,Interested,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-02-23 21:29:10,
c4f06216-6161-4e9d-9a95-8336bb49a749,+914975078101,+914867862084,610,Missed,Interested,13815ae1-d9c7-4b60-877c-5b354527caac,2026-01-01 20:16:21,
029e90a4-1460-4588-8844-4d84f26877d9,00170790755,09422840964,388,Connected,Interested,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-04-30 22:02:02,
ff92b2ba-9faa-41f8-908c-0c0f3bb6e1a1,03398263958,6915255119,816,Missed,Not Interested,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-04-07 11:46:55,
22ad8c3b-874b-42ad-bbbe-23b33af077e8,+916228363963,+912438821882,170,Busy,Follow-up,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-03-27 22:11:38,
c72fd265-d2c4-4c53-8874-3ea30808dd20,03256624823,07301053343,203,Busy,Not Interested,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-02-19 19:54:40,
d6932d44-f6a4-49e8-b73f-2a26c5b8619c,8403073270,+916996002745,449,Missed,Interested,560f2adc-162e-473b-8cd1-0546376e74e9,2026-04-01 10:39:39,
a06f9710-726b-49a5-a517-05048db4cf47,8454107990,1068044841,879,Busy,Follow-up,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-04-01 09:02:21,
53db11c4-88fd-4eea-8d50-6348da347432,08282355240,9923040056,575,Missed,Follow-up,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-03-19 15:31:50,
0692ff0d-24b6-4fa2-a1c6-0fb5be22dcbe,+919660120068,7332223191,86,Missed,Follow-up,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-05-09 05:26:12,
a6176aec-e955-4026-9cad-f96db7c3eee2,+911870654042,02622680514,396,Missed,Follow-up,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-01-12 00:42:23,
7fdb34fc-6870-40e2-bac5-9a56a69f7399,08724452411,3874765274,137,Connected,Not Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-04-22 06:11:36,
0c0becec-44ba-4eb3-9ac9-1e16b489f0ba,8738946934,07945835913,241,Missed,Not Interested,e75d85fc-9d80-421a-aa90-2624363de215,2026-04-18 19:14:52,
b8bece42-4101-4ea8-86dc-fe79a611ab15,03420245797,0411266263,632,Missed,Not Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-02-19 05:14:31,
00aa4176-a16a-47cf-b9ad-9e5446ce2b40,07869963419,01592664847,182,Busy,Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-04-26 08:49:06,
2ef17895-cd11-46d0-83b1-42911bd1df2b,01623588809,04491898254,352,Busy,Not Interested,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-01-30 00:26:56,
13cbee95-7e2f-4abb-a52e-5c801af6012c,00160380963,+917170445800,154,Connected,Interested,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-02-02 10:58:00,
3ae7f39d-dc23-496a-b693-05534fc2e6b5,6020535529,02697982477,304,Missed,Interested,13815ae1-d9c7-4b60-877c-5b354527caac,2026-03-26 15:12:44,
e8c0b9bf-26b3-4490-9c43-5a81048b5749,4962599746,+911641152685,617,Busy,Not Interested,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-02-10 05:05:09,
17ae4fed-d9b6-47fc-93da-ff3fb7d474d0,08315592094,+917350394649,387,Connected,Not Interested,13815ae1-d9c7-4b60-877c-5b354527caac,2026-03-14 03:17:27,
c3a21b61-291b-401d-984d-9d090a6ccc48,7627052297,1278025049,449,Missed,Follow-up,560f2adc-162e-473b-8cd1-0546376e74e9,2026-02-08 13:44:19,
87571dba-e848-4408-a19a-f31f3c9809eb,04922107500,07444472655,978,Busy,Not Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-02-18 13:48:41,
ff403d2f-cb62-4613-9671-d7f7106b0713,+914797356627,+917208810149,487,Connected,Interested,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-03-21 11:20:25,
d82627a6-76fa-4194-bf58-57ecae4f2969,01496036718,09618353047,697,Connected,Interested,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-01-05 06:10:14,
1b802675-61db-49a3-af39-8c76f8589386,+913365998582,00293695509,69,Connected,Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-04-20 02:28:19,
1741d2be-ac64-4f94-b855-19dcb12e0ba7,+919857561697,+919876197185,798,Connected,Interested,404d7654-52ae-4333-91d7-753b4d63789e,2026-03-02 13:02:46,
e7d838d4-c5a2-46e6-b0cb-994a6fb4f42b,0382859130,4339604436,270,Missed,Not Interested,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-01-02 19:36:07,
103c7d9f-cbac-4410-ab41-63b8d1ea738c,5616201626,+918572079927,432,Missed,Not Interested,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-02-15 17:08:11,
168d9a74-0339-456f-a2fe-593a16d24b9b,2810159806,6097539152,30,Missed,Follow-up,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-03-04 13:34:31,
b2827cdd-20e5-460a-98fb-30a261fab70a,+918380472219,3821670654,882,Connected,Not Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-04-19 18:06:05,
5e7a6ab6-51f0-490a-9c85-a3b74872a315,6422562958,7784739851,897,Busy,Follow-up,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-02-25 02:30:31,
a5577b85-73af-4f22-bb08-4e236b26679a,04554093391,+912725021101,224,Busy,Interested,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-05-02 04:38:39,
f7c7a2cc-dbd1-48e5-abbb-d7a38d8169cd,09005729566,7581751777,1055,Busy,Not Interested,560f2adc-162e-473b-8cd1-0546376e74e9,2026-04-16 17:19:04,
0586caa5-43ad-457b-90f2-560c908cccb7,07833171197,02817636516,1125,Busy,Not Interested,e75d85fc-9d80-421a-aa90-2624363de215,2026-03-24 03:46:55,
1e961dfc-bb80-4ee6-913a-42ff2051f659,8591149174,08154134469,813,Missed,Interested,404d7654-52ae-4333-91d7-753b4d63789e,2026-01-18 01:57:20,
c5da9890-e10b-443d-b9f1-a138947e6744,05124796882,+914402360517,739,Missed,Not Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-03-17 11:04:11,
c014f6a4-5b6c-41ec-a407-44f067bb8408,08733648490,+919399219973,980,Busy,Not Interested,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-01-12 00:01:59,
46c278ad-dc84-47e5-814e-592c1eeb3b88,+914595935252,+910485365027,811,Busy,Interested,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-03-04 08:55:27,
7bc906c9-24bd-49b4-8aa8-26c37cbf0aa4,2344867947,3054048636,111,Busy,Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-04-01 10:12:20,
53dba699-cc25-4f93-8c89-d117b4bdb899,+910803203184,6317624916,1014,Busy,Interested,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-04-18 10:51:08,
eb337637-b1f2-4439-97d4-0bd2f681c2a5,7166964091,08327338706,181,Connected,Interested,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-01-06 20:02:50,
c78ec6ad-b860-4b6e-81aa-4a9b4c1b4f92,05485137229,7715993879,630,Busy,Not Interested,404d7654-52ae-4333-91d7-753b4d63789e,2026-05-10 15:10:54,
5c9bd36c-77b7-40d2-a9ad-c6c666db0e2e,+915460572482,+914351773987,106,Missed,Follow-up,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-03-19 21:31:11,
4053d289-3288-41f0-b8bb-c68d0a379555,+916107472056,8322773933,377,Connected,Not Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-05-15 20:23:03,
924c7145-80b3-4f27-87cb-7d03df612f99,9161857436,+914228685059,420,Connected,Follow-up,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-01-30 22:49:16,
dbf348fc-ad9c-4e7d-ae2b-3eb9e47fda6b,4430450747,02623360275,920,Busy,Not Interested,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-01-13 00:03:46,
a28c199e-a5f1-4eea-a6a2-b237c3c27149,+919038815249,02538818974,219,Missed,Follow-up,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-05-03 21:37:18,
0ebab4ef-f751-4cd0-95d8-1d23bc6e7c69,+916971585883,+916195444134,289,Busy,Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-03-14 01:16:39,
b091b117-bd2f-4ba6-87eb-d9d7e1e33f65,+911307441153,+913739931472,365,Missed,Not Interested,404d7654-52ae-4333-91d7-753b4d63789e,2026-04-12 04:25:33,
0e2ea2d4-91c1-4d37-a598-00a07185673f,02893587709,+915351989012,368,Busy,Follow-up,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-04-19 00:56:30,
bebdc198-3943-4c05-902c-3aaf1a9a4589,07634108521,07361910399,635,Busy,Follow-up,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-03-06 02:00:03,
aeefa609-85ba-44ad-81a6-29a7c1917f17,9391570083,+917536115058,614,Missed,Interested,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-03-16 12:36:56,
2b578ed1-dfb0-44a4-b6ea-0a542c9a87c9,+918257486890,+917438891409,236,Busy,Follow-up,404d7654-52ae-4333-91d7-753b4d63789e,2026-02-14 04:35:39,
a9f5f972-9e12-44c0-be65-7873ef0e3c66,+911628509485,+914490159741,348,Connected,Not Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-03-29 05:39:46,
32d0852a-92b2-49eb-99f6-155aae91da71,4701331389,8953866242,262,Missed,Follow-up,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-03-19 04:41:46,
3a6d7b4e-0e0b-4df1-adf4-6339d87c89c9,09076615409,00187051090,464,Busy,Not Interested,13815ae1-d9c7-4b60-877c-5b354527caac,2026-03-06 22:15:14,
c9121cb9-5666-4382-aabf-b10aee5fee8e,4701541682,02803303990,829,Missed,Interested,560f2adc-162e-473b-8cd1-0546376e74e9,2026-02-20 20:39:10,
9d79a2d5-a12e-4ef8-8753-621796b80968,+919028294869,+913769885983,609,Busy,Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-02-12 12:57:44,
fb835fe5-d85c-4da9-a939-d3d440a40d81,+913884283248,+917922315713,396,Missed,Not Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-03-03 22:45:33,
8f89f082-1d7a-464a-9c95-7b9934593d4b,+912807180517,+911823850738,495,Busy,Follow-up,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-04-09 02:31:03,
6a31ab1d-34f7-4832-8d1f-1f9d93628b80,+916454232393,+913755800925,935,Connected,Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-02-19 16:21:58,
7a3aa0e7-e3c1-4093-8218-5df69f2d9d8f,+917778527137,03006104120,998,Missed,Not Interested,e75d85fc-9d80-421a-aa90-2624363de215,2026-04-18 06:31:01,
6b1e3189-c884-4d0d-a68c-582bed49852b,+916477750919,02703607781,1183,Busy,Not Interested,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-04-08 14:07:37,
8dd043fe-8e8d-4b7f-8a12-0fbfcf411f25,+911550403280,+912854135221,811,Connected,Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-05-02 01:55:22,
baafdd89-fb98-4515-9f92-da67fe47e97e,02015985365,+919319157627,813,Connected,Not Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-01-04 06:57:56,
53646515-8e3a-4ea9-8110-be36255883d1,+911797564705,01820197409,869,Missed,Interested,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-05-07 05:30:40,
cd0c70ab-c142-4f88-8cbd-4d3e43f4ab27,+918596305295,03222428504,547,Busy,Follow-up,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-05-07 10:55:48,
c08b243a-caaa-4c25-b919-56320858e22f,+915300654733,0252469133,917,Connected,Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-02-20 09:35:30,
9f495af5-8653-4ec7-ab28-27bfa9605b37,04386542452,0484225788,129,Missed,Interested,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-04-12 01:28:19,
afffcc4c-972a-4bc0-a25d-8eb9c4795525,2588600390,5000997553,928,Connected,Follow-up,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-05-01 08:29:19,
729afd48-74eb-48fd-8514-b98c9c94b012,05378829532,7746833469,1187,Busy,Not Interested,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-04-10 13:17:07,
34e7387d-d9d9-4e69-90b0-3565e99e28b7,05735905248,5284770595,908,Missed,Not Interested,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-01-14 21:19:21,
0bfffe97-7f30-4a2e-a5d9-df6764826227,+917871396341,+914218528106,176,Missed,Follow-up,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-05-03 20:59:07,
4c64d50a-be19-4726-9e2d-b66f6aaa39eb,04875049041,+910995959113,312,Busy,Follow-up,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-04-17 15:04:01,
2cd12704-2c96-46dd-9515-77f10bcb3627,03211699808,1640595345,601,Connected,Interested,404d7654-52ae-4333-91d7-753b4d63789e,2026-02-13 15:21:24,
b7630429-beb4-47dd-bc8e-d98ddc5ab1b2,+914280276570,8990698883,232,Missed,Not Interested,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-01-11 12:59:40,
6dfd557d-5d5a-447f-8b63-949d324476d3,05116265434,1251624430,884,Connected,Not Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-01-06 13:35:59,
5b489619-5fd0-4d86-96a5-837dcc8bf2c1,6834306869,+911500267885,995,Connected,Not Interested,404d7654-52ae-4333-91d7-753b4d63789e,2026-01-12 22:06:34,
29a19ce8-63be-4949-a2ae-494a868e5ab1,9420449941,3541588466,821,Connected,Follow-up,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-04-24 04:04:39,
07755ab1-7c1d-4f0e-94e2-9d2d1c8971ef,2426372047,00374616765,707,Busy,Not Interested,13815ae1-d9c7-4b60-877c-5b354527caac,2026-01-14 11:41:38,
b471c29b-4c0d-4b3e-a05f-a8daf663e9c6,07318214451,8610257258,33,Missed,Not Interested,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-01-12 17:33:25,
8e30947d-942a-46e8-b692-751cfde3ed18,+914996005992,9313547489,230,Busy,Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-01-05 11:02:14,
f1e19d8a-57c7-4a53-9796-a4d25fff8965,3958864285,04969768525,932,Busy,Not Interested,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-04-23 16:14:32,
c2134e3a-119e-4222-815a-61db30224814,6526110117,08125506782,1077,Missed,Interested,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-04-19 14:00:28,
7bb1d873-abe0-44af-aef7-ed0c6e230b97,03387387340,+910897754735,893,Connected,Follow-up,566164f0-b746-41f4-b85a-4806de2c294b,2026-01-10 20:20:34,
f708633f-0743-40fd-87d1-9fe12b38be66,+916756558435,+913263497642,345,Connected,Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-03-17 18:04:33,
50f39042-1f82-488c-b832-9d20ebb58d54,03892998266,+912140877071,870,Busy,Follow-up,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-04-16 12:35:11,
a41a36cb-8201-43d6-a79e-6143c75971a0,+918035412246,2499165770,905,Missed,Not Interested,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-04-11 18:00:56,
8c6a6605-1307-457c-977c-d0cb1ea1a05f,+916810713553,02012249511,324,Missed,Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-03-24 08:53:41,
0683eef7-a43c-4c54-adf5-88e73d033f08,+917142450720,02940199721,509,Missed,Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-04-08 21:34:15,
bce5db4a-fb98-4d34-9156-d530953f666b,04962564539,6783300061,379,Busy,Follow-up,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-04-21 13:39:40,
934e5f68-84c0-4290-b270-0f0ce09e4704,9697816886,0937223983,618,Busy,Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-01-09 17:27:09,
